earthquake_id,title,magnitude,depth,latitude,longitude,Year,date_time,cdi,mmi,tsunami,sig,dmin,gap,nst,magType
884,"M 6.6 - 18 km WSW of Nikolski, Alaska",6.6,67.20,52.886,-169.123,1999,1/28/1999 8:10,0,6,0,670,0,0,0,mwc
885,"M 7.0 - 110 km ESE of Kokopo, Papua New Guinea",7.0,114.10,-4.596,153.235,1999,1/19/1999 3:35,0,7,0,754,0,0,0,mwc
886,"M 6.8 - 131 km WSW of Haveluloto, Tonga",6.8,144.30,-21.632,-176.376,1998,12/27/1998 0:38,0,5,0,711,0,0,0,mwc
887,"M 7.7 - 264 km ESE of Luwuk, Indonesia",7.7,33.00,-2.071,124.891,1998,11/29/1998 14:10,0,7,0,912,0,0,0,mwc
888,"M 7.0 - 278 km NE of Lospalos, Timor Leste",7.0,33.00,-6.92,128.946,1998,11/9/1998 5:38,0,7,0,754,0,0,0,mwc
889,"M 6.7 - 282 km NE of Lospalos, Timor Leste",6.7,33.00,-6.954,129.022,1998,11/9/1998 5:30,0,6,0,691,0,0,0,mwc
890,"M 6.6 - 8 km WSW of Sumberpucung, Indonesia",6.6,151.60,-8.194,112.413,1998,9/28/1998 13:34,0,5,0,670,0,0,0,mwb
891,"M 6.6 - 66 km NNW of Coquimbo, Chile",6.6,27.00,-29.45,-71.715,1998,9/3/1998 17:37,0,6,0,670,0,0,0,mwc
892,"M 6.8 - 123 km SSE of Pondaguitan, Philippines",6.8,50.00,5.41,126.764,1998,9/2/1998 8:37,0,5,0,711,0,0,0,mwc
893,"M 7.2 - 3 km E of Bahía de Caráquez, Ecuador",7.2,33.00,-0.593,-80.393,1998,8/4/1998 18:59,0,7,0,798,0,0,0,mwc
894,"M 6.7 - 192 km W of Abepura, Indonesia",6.7,33.00,-2.693,138.901,1998,7/29/1998 18:00,0,6,0,691,0,0,0,mwc
895,"M 7.0 - 50 km WNW of Aitape, Papua New Guinea",7.0,10.00,-2.961,141.926,1998,7/17/1998 8:49,0,7,0,754,0,0,0,mwc
896,"M 7.0 - 52 km SE of Lata, Solomon Islands",7.0,110.20,-11.04,166.16,1998,7/16/1998 11:56,0,7,0,754,0,0,0,mwc
897,"M 6.6 - 24 km E of Rust?q, Afghanistan",6.6,33.00,37.106,70.11,1998,5/30/1998 6:22,0,6,0,670,0,0,0,mwb
898,"M 6.6 - 25 km NNW of Mizque, Bolivia",6.6,24.00,-17.731,-65.431,1998,5/22/1998 4:48,0,8,0,670,0,0,0,mwb
899,"M 6.7 - 127 km NNW of Palu, Indonesia",6.7,33.00,0.207,119.584,1998,5/21/1998 5:34,0,6,0,691,0,0,0,mwb
900,"M 6.6 - 108 km SW of Kokopo, Papua New Guinea",6.6,61.40,-5.147,151.714,1998,5/13/1998 23:02,0,6,0,670,0,0,0,mwc
901,"M 7.5 - 254 km SSE of Ishigaki, Japan",7.5,33.00,22.306,125.308,1998,5/3/1998 23:30,0,5,0,865,0,0,0,mwb
902,"M 6.6 - 43 km NE of San Fernando, Peru",6.6,164.60,-8.148,-74.238,1998,4/3/1998 22:01,0,5,0,670,0,0,0,mwc
903,"M 7.0 - 95 km W of Pariaman, Indonesia",7.0,55.70,-0.544,99.261,1998,4/1/1998 17:56,0,6,0,754,0,0,0,mwc
904,"M 6.6 - 52 km ESE of Kerman, Iran",6.6,9.00,30.154,57.605,1998,3/14/1998 19:40,0,8,0,670,0,0,0,mwc
905,"M 7.1 - 34 km SSE of Antofagasta, Chile",7.1,42.00,-23.913,-70.207,1998,1/30/1998 12:16,0,7,0,776,0,0,0,mwc
906,"M 6.7 - 149 km ENE of Labasa, Fiji",6.7,23.40,-15.848,-179.376,1998,1/12/1998 16:36,0,6,0,691,0,0,0,mwc
907,"M 6.6 - 47 km SSW of Ovalle, Chile",6.6,34.80,-30.985,-71.41,1998,1/12/1998 10:14,0,7,0,670,0,0,0,mwc
908,"M 6.6 - 10 km SSW of San José El Ídolo, Guatemala",6.6,33.00,14.374,-91.473,1998,1/10/1998 8:20,0,6,0,670,0,0,0,mwc
909,"M 7.2 - 117 km N of Finschhafen, Papua New Guinea",7.2,179.30,-5.495,147.867,1997,12/22/1997 2:05,0,6,0,798,0,0,0,mwc
910,"M 7.8 - 156 km S of Ust-Kamchatsk Staryy, Russia",7.8,33.00,54.841,162.035,1997,12/5/1997 11:26,0,7,0,936,0,0,0,mwc
911,"M 7.0 - 97 km NW of Gorontalo, Indonesia",7.0,24.00,1.241,122.536,1997,11/25/1997 12:14,0,6,0,754,0,0,0,mwc
912,"M 6.6 - 22 km SW of Lithakiá, Greece",6.6,33.00,37.57,20.656,1997,11/18/1997 13:07,0,7,0,670,0,0,0,mwc
913,"M 7.0 - 34 km ESE of Port-Olry, Vanuatu",7.0,123.10,-15.145,167.375,1997,11/15/1997 18:59,0,6,0,754,0,0,0,mwc
914,"M 6.5 - 13 km NNE of San Sebastián, El Salvador",6.5,176.40,13.849,-88.808,1997,11/9/1997 22:56,0,4,0,650,0,0,0,mwb
915,M 7.5 - western Xizang,7.5,33.00,35.069,87.325,1997,11/8/1997 10:02,0,7,0,865,0,0,0,mwc
916,"M 7.2 - 51 km N of Barranca, Peru",7.2,112.00,-4.368,-76.681,1997,10/28/1997 6:15,0,7,0,798,0,0,0,mwc
917,"M 7.1 - 36 km SW of Monte Patria, Chile",7.1,58.00,-30.933,-71.22,1997,10/15/1997 1:03,0,7,0,776,0,0,0,mwc
918,"M 7.8 - 192 km WSW of Haveluloto, Tonga",7.8,167.30,-22.101,-176.772,1997,10/14/1997 9:53,0,7,0,936,0,0,0,mwb
919,"M 6.5 - 18 km E of Talisay, Philippines",6.5,105.60,9.79,125.779,1997,10/6/1997 12:30,0,5,0,650,0,0,0,mwb
920,"M 6.8 - 24 km SW of Roncesvalles, Colombia",6.8,198.70,3.849,-75.749,1997,9/2/1997 12:13,0,5,0,711,0,0,0,mwb
921,"M 6.6 - 64 km NNE of Angoram, Papua New Guinea",6.6,22.80,-3.562,144.362,1997,8/29/1997 8:14,0,6,0,670,0,0,0,mwc
922,"M 6.9 - 4 km ENE of El Ciruelo, Mexico",6.9,33.00,16.333,-98.216,1997,7/19/1997 14:22,0,6,0,732,0,0,0,mwb
923,"M 7.0 - 26 km WSW of Carúpano, Venezuela",7.0,19.90,10.598,-63.486,1997,7/9/1997 19:24,0,8,0,754,0,0,0,mwc
924,"M 6.8 - 52 km WSW of Coquimbo, Chile",6.8,19.00,-30.058,-71.872,1997,7/6/1997 9:54,0,6,0,711,0,0,0,mwc
925,"M 6.5 - 5 km ENE of Churumuco de Morelos, Mexico",6.5,70.00,18.684,-101.604,1997,5/22/1997 7:50,0,6,0,650,0,0,0,mwc
926,"M 6.8 - 99 km S of Isangel, Vanuatu",6.8,57.00,-20.438,169.287,1997,5/21/1997 14:10,0,6,0,711,0,0,0,mwc
927,"M 6.5 - 51 km S of Jurm, Afghanistan",6.5,196.00,36.411,70.945,1997,5/13/1997 14:13,0,4,0,650,0,0,0,mwb
928,"M 7.3 - 58 km E of Q?en, Iran",7.3,10.00,33.825,59.809,1997,5/10/1997 7:57,0,9,0,820,0,0,0,mwb
929,"M 6.5 - 49 km N of Yigo Village, Guam",6.5,100.80,13.986,144.901,1997,4/23/1997 19:44,0,6,0,650,0,0,0,mwc
930,"M 6.7 - 18 km WSW of Scarborough, Trinidad and Tobago",6.7,5.00,11.112,-60.892,1997,4/22/1997 9:31,0,7,0,691,0,0,0,mwb
931,"M 7.7 - 171 km NNW of Sola, Vanuatu",7.7,33.00,-12.584,166.676,1997,4/21/1997 12:02,0,6,0,912,0,0,0,mwc
932,"M 6.5 - 49 km W of Finschhafen, Papua New Guinea",6.5,69.10,-6.485,147.408,1997,4/5/1997 12:23,0,6,0,650,0,0,0,mwc
933,"M 6.9 - 121 km E of Kinablangan, Philippines",6.9,10.00,7.742,127.647,1997,3/11/1997 19:22,0,5,0,732,0,0,0,mwb
934,"M 7.1 - 29 km ESE of Harnai, Pakistan",7.1,33.00,29.976,68.208,1997,2/27/1997 21:08,0,6,0,776,0,0,0,mwc
935,M 6.5 - Turkmenistan-Iran border region,6.5,10.00,37.661,57.291,1997,2/4/1997 10:37,0,8,0,650,0,0,0,mwc
936,"M 7.2 - 46 km WNW of El Habillal, Mexico",7.2,33.00,18.219,-102.756,1997,1/11/1997 20:28,0,7,0,798,0,0,0,mwb
937,"M 6.5 - 131 km W of Iwanai, Japan",6.5,226.50,43.207,138.92,1996,12/22/1996 14:53,0,4,0,650,0,0,0,mwc
938,"M 6.7 - 17 km SW of Miyazaki, Japan",6.7,49.20,31.789,131.314,1996,12/2/1996 22:17,0,6,0,691,0,0,0,mwc
939,"M 6.9 - 130 km ENE of Thang, India",6.9,33.00,35.345,78.133,1996,11/19/1996 10:44,0,7,0,732,0,0,0,mwc
940,"M 7.7 - 60 km SW of Changuillo, Peru",7.7,33.00,-14.993,-75.675,1996,11/12/1996 16:59,0,7,0,912,0,0,0,mwc
941,"M 6.7 - 5 km SE of Miyazaki, Japan",6.7,22.00,31.885,131.468,1996,10/19/1996 14:44,0,7,0,691,0,0,0,mwc
942,"M 6.6 - 20 km SSE of Nishinoomote, Japan",6.6,10.00,30.568,131.093,1996,10/18/1996 10:50,0,7,0,670,0,0,0,mwc
943,"M 6.8 - 90 km S of Panguna, Papua New Guinea",6.8,24.00,-7.133,155.568,1996,10/14/1996 23:26,0,6,0,711,0,0,0,mwc
944,"M 6.8 - 36 km SW of Paphos, Cyprus",6.8,33.00,34.556,32.126,1996,10/9/1996 13:10,0,6,0,711,0,0,0,mwc
945,"M 6.6 - 24 km NE of Cortes, Philippines",6.6,33.00,9.454,126.334,1996,9/20/1996 4:11,0,6,0,670,0,0,0,mwc
946,"M 6.6 - 22 km NNE of Cortes, Philippines",6.6,33.00,9.463,126.284,1996,9/20/1996 4:10,0,6,0,670,0,0,0,mwc
947,"M 6.8 - 78 km E of Hengchun, Taiwan",6.8,20.00,21.898,121.498,1996,9/5/1996 23:42,0,6,0,711,0,0,0,mwc
948,"M 6.9 - 62 km WSW of Kirakira, Solomon Islands",6.9,33.00,-10.769,161.445,1996,8/2/1996 12:55,0,6,0,732,0,0,0,mwc
949,"M 7.0 - 220 km NNE of Palu, Indonesia",7.0,33.00,1,120.45,1996,7/22/1996 14:19,0,6,0,754,0,0,0,mwc
950,"M 6.6 - 217 km NNE of Palu, Indonesia",6.6,33.00,1.016,120.254,1996,7/16/1996 10:07,0,6,0,670,0,0,0,mwb
951,"M 6.8 - 26 km NNE of Coyuquilla Norte, Mexico",6.8,18.30,17.6,-100.965,1996,7/15/1996 21:23,0,6,0,711,0,0,0,mwb
952,"M 7.9 - 169 km NNE of Maumere, Indonesia",7.9,587.30,-7.137,122.589,1996,6/17/1996 11:22,0,4,0,960,0,0,0,mwc
953,"M 7.1 - 8 km NNE of Palapag, Philippines",7.1,33.00,12.614,125.154,1996,6/11/1996 18:22,0,6,0,776,0,0,0,mwc
954,"M 7.3 - 46 km SSW of Adak, Alaska",7.3,26.30,51.478,-176.847,1996,6/10/1996 15:24,0,7,0,820,0,0,0,mwc
955,"M 7.9 - 77 km WSW of Adak, Alaska",7.9,33.00,51.564,-177.632,1996,6/10/1996 4:03,0,7,0,960,0,0,0,mwc
956,"M 6.7 - 63 km NW of Sola, Vanuatu",6.7,200.10,-13.481,167.13,1996,6/10/1996 1:04,0,4,0,691,0,0,0,mwc
957,"M 7.2 - 58 km WSW of Panguna, Papua New Guinea",7.2,44.00,-6.518,154.999,1996,4/29/1996 14:40,0,6,0,798,0,0,0,mwc
958,"M 6.6 - 44 km SE of Antofagasta, Chile",6.6,49.50,-23.944,-70.093,1996,4/19/1996 0:19,0,7,0,670,0,0,0,mwb
959,"M 6.7 - 44 km NNE of Port-Olry, Vanuatu",6.7,164.40,-14.705,167.297,1996,3/17/1996 14:48,0,5,0,691,0,0,0,mwc
960,"M 6.7 - 30 km WSW of Villa El Carmen, Nicaragua",6.7,33.00,11.905,-86.772,1996,3/3/1996 16:37,0,6,0,691,0,0,0,mwc
961,"M 6.6 - 39 km WSW of Masachapa, Nicaragua",6.6,33.00,11.657,-86.856,1996,3/3/1996 14:55,0,6,0,670,0,0,0,mwc
962,"M 7.1 - 24 km SSW of Santa María Chico Ometepec, Mexico",7.1,21.10,15.978,-98.07,1996,2/25/1996 3:08,0,7,0,776,0,0,0,mw
963,"M 7.5 - 123 km WSW of Puerto Santa, Peru",7.5,10.00,-9.593,-79.587,1996,2/21/1996 12:51,0,6,0,865,0,0,0,mw
964,"M 6.5 - 32 km NNE of Biak, Indonesia",6.5,31.90,-0.917,136.225,1996,2/17/1996 20:18,0,6,0,650,0,0,0,mw
965,"M 6.5 - 67 km NNW of Insrom, Indonesia",6.5,19.20,-0.567,135.84,1996,2/17/1996 14:21,0,6,0,650,0,0,0,mw
966,"M 8.1 - 101 km ENE of Biak, Indonesia",8.1,33.00,-0.891,136.952,1996,2/17/1996 5:59,0,8,0,1007,0,0,0,mww
967,"M 6.7 - 123 km E of Namie, Japan",6.7,40.80,37.353,142.38,1996,2/16/1996 15:22,0,4,0,691,0,0,0,mw
968,"M 7.2 - 158 km E of Kurilsk, Russia",7.2,42.60,45.324,149.892,1996,2/7/1996 21:36,0,6,0,798,0,0,0,mw
969,"M 6.6 - 47 km N of Lijiang, China",6.6,11.10,27.291,100.276,1996,2/3/1996 11:14,0,10,0,670,0,0,0,mw
970,"M 6.6 - 106 km NE of Yelizovo, Russia",6.6,33.00,53.826,159.586,1996,1/1/1996 9:57,0,7,0,670,0,0,0,ms
971,"M 7.9 - 181 km N of Palu, Indonesia",7.9,24.00,0.729,119.931,1996,1/1/1996 8:05,0,8,0,960,0,0,0,mw
972,"M 7.1 - 297 km NE of Lospalos, Timor Leste",7.1,141.90,-6.903,129.151,1995,12/25/1995 4:43,0,6,0,776,0,0,0,mw
973,"M 6.5 - 130 km SSW of Abepura, Indonesia",6.5,63.40,-3.703,140.233,1995,12/19/1995 23:28,0,6,0,650,0,0,0,mwb
974,"M 7.9 - 128 km ESE of Kurilsk, Russia",7.9,33.00,44.663,149.3,1995,12/3/1995 18:01,0,6,0,960,0,0,0,mw
975,"M 7.2 - 27 km SSE of Nuwaybia, Egypt",7.2,10.00,28.826,34.799,1995,11/22/1995 4:15,0,9,0,798,0,0,0,mw
976,"M 6.7 - 73 km WSW of Vallenar, Chile",6.7,19.90,-28.906,-71.417,1995,11/1/1995 0:35,0,7,0,691,0,0,0,mw
977,"M 7.2 - 13 km NW of Ocozocoautla de Espinosa, Mexico",7.2,159.30,16.84,-93.469,1995,10/21/1995 2:38,0,6,0,798,0,0,0,mw
978,"M 6.8 - 71 km ESE of Naze, Japan",6.8,19.70,28.094,130.148,1995,10/19/1995 2:41,0,6,0,711,0,0,0,mw
979,"M 7.1 - 83 km SE of Naze, Japan",7.1,28.40,27.929,130.175,1995,10/18/1995 10:37,0,6,0,776,0,0,0,mw
980,"M 8.0 - 5 km E of El Colomo, Mexico",8.0,33.00,19.055,-104.205,1995,10/9/1995 15:35,0,8,0,985,0,0,0,mw
981,"M 6.8 - 5 km ENE of Sungai Penuh, Indonesia",6.8,33.00,-2.045,101.436,1995,10/6/1995 18:09,0,7,0,711,0,0,0,mw
982,"M 6.5 - 50 km SE of Sucúa, Ecuador",6.5,16.70,-2.778,-77.851,1995,10/3/1995 12:44,0,7,0,650,0,0,0,mw
983,"M 7.0 - 45 km SE of Sucúa, Ecuador",7.0,24.40,-2.75,-77.881,1995,10/3/1995 1:51,0,7,0,754,0,0,0,mw
984,"M 6.5 - 81 km W of Paramonga, Peru",6.5,59.90,-10.68,-78.581,1995,9/23/1995 22:31,0,5,0,650,0,0,0,mwb
985,"M 7.4 - 5 km N of Azoyú, Mexico",7.4,23.00,16.779,-98.597,1995,9/14/1995 14:04,0,7,0,842,0,0,0,mwb
986,"M 6.6 - 95 km SW of Etchoropo, Mexico",6.6,12.20,26.092,-110.284,1995,8/28/1995 10:46,0,5,0,670,0,0,0,mwb
987,"M 6.6 - 7 km WSW of Neira, Colombia",6.6,119.60,5.139,-75.577,1995,8/19/1995 21:43,0,6,0,670,0,0,0,mw
988,"M 7.2 - 139 km WNW of Panguna, Papua New Guinea",7.2,33.00,-5.771,154.347,1995,8/16/1995 23:10,0,6,0,798,0,0,0,mw
989,"M 6.6 - 205 km SE of Kokopo, Papua New Guinea",6.6,18.70,-5.429,153.773,1995,8/16/1995 16:24,0,4,0,670,0,0,0,mw
990,"M 7.7 - 155 km WNW of Panguna, Papua New Guinea",7.7,30.10,-5.799,154.178,1995,8/16/1995 10:27,0,6,0,912,0,0,0,mw
991,"M 6.7 - 99 km WSW of Kokopo, Papua New Guinea",6.7,127.90,-4.836,151.515,1995,8/14/1995 4:37,0,6,0,691,0,0,0,mw
992,"M 8.0 - 36 km NNE of Antofagasta, Chile",8.0,45.60,-23.34,-70.294,1995,7/30/1995 5:11,0,8,0,985,0,0,0,mw
993,"M 6.8 - 158 km W of Jinghong, China",6.8,12.50,21.966,99.196,1995,7/11/1995 21:46,0,8,0,711,0,0,0,mw
994,"M 6.6 - 0 km ESE of Isangel, Vanuatu",6.6,139.40,-19.544,169.287,1995,6/29/1995 12:24,0,5,0,670,0,0,0,mw
995,"M 6.5 - 8 km WNW of Galaxídhion, Greece",6.5,14.20,38.401,22.283,1995,6/15/1995 0:15,0,7,0,650,0,0,0,mw
996,"M 7.1 - 85 km S of Tungor, Russia",7.1,11.00,52.629,142.827,1995,5/27/1995 13:03,0,9,0,776,0,0,0,mwb
997,"M 7.7 - 249 km E of Vao, New Caledonia",7.7,20.20,-23.008,169.9,1995,5/16/1995 20:12,0,4,0,912,0,0,0,mw
998,"M 6.9 - 27 km NNW of Maubara, Timor Leste",6.9,11.20,-8.378,125.127,1995,5/14/1995 11:33,0,6,0,732,0,0,0,mw
999,"M 6.6 - 10 km W of Aianí, Greece",6.6,14.00,40.149,21.695,1995,5/13/1995 8:47,0,9,0,670,0,0,0,mw
1000,"M 7.1 - 14 km NE of Cabatuan, Philippines",7.1,16.00,12.626,125.297,1995,5/5/1995 3:53,0,7,0,776,0,0,0,mw
